Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2026-05-07,NYSE American (A),6916196.000000,34325405.000000,7458098.000000,48699699.000000,356487710.286700,519428915.047500,528693084.047000,1404609709.381200,79362,101519,81513,262394
2026-05-07,NASDAQ Texas (B),18234615.000000,12456327.000000,24020945.000000,54711887.000000,1294075410.586200,728161173.850800,1904767646.932301,3927004231.369301,249341,82565,335679,667585
2026-05-07,NYSE National (C),22874660.000000,19977822.000000,24844864.000000,67697346.000000,1008327034.294100,786384372.181000,1152287226.158600,2946998632.633700,294328,102588,303898,700814
2026-05-07,FINRA / Nasdaq TRF Chicago (DB),19164829.765050,13397740.419310,42650339.691320,75212909.875680,1097186598.915576,680903918.835988,4074978549.805407,5853069067.556971,160676,62389,357152,580217
2026-05-07,FINRA / NYSE TRF (DN),148507729.215315,78687444.459417,236245653.270731,463440826.945463,7281764945.224704,3662153514.718352,12613844475.772074,23557762935.715130,976098,306213,1337189,2619500
2026-05-07,FINRA / Nasdaq TRF Carteret (DQ),2764182463.276250,1901118140.683239,4277983077.955211,8943283681.914700,157024545815.633755,86038833278.759680,253105603928.055561,496168983022.448996,25282648,6888500,30849650,63020798
2026-05-07,24X National Exchange (G),2236360.000000,11713872.000000,6412575.000000,20362807.000000,79170503.691000,153106868.398100,176087494.153500,408364866.242600,11148,16310,24448,51906
2026-05-07,MIAX Pearl (H),28129480.000000,75922441.000000,102047393.000000,206099314.000000,1196933032.681200,2394104357.783999,3057164257.360198,6648201647.825397,304345,251236,501916,1057497
2026-05-07,EDGA Equities (J),36429632.000000,30411994.000000,86415936.000000,153257562.000000,1826468200.655800,1654971801.472600,2751069814.280099,6232509816.408499,499464,186528,677489,1363481
2026-05-07,EDGX Equities (K),195185588.000000,232409884.000000,434007364.000000,861602836.000000,9992151787.957802,10825806638.001295,25880739641.588099,46698698067.547196,2389275,1500864,4081334,7971473
2026-05-07,LTSE (L),1376592.000000,425968.000000,1897504.000000,3700064.000000,70433825.030000,33530244.802800,80396166.909000,184360236.741800,16669,4308,21394,42371
2026-05-07,NYSE Texas (M),18744365.000000,19059198.000000,26425666.000000,64229229.000000,1487397245.179100,2692667653.725600,3915589854.606301,8095654753.511001,52650,20047,63051,135748
2026-05-07,NYSE (N),1469352935.000000,98889447.000000,161674898.000000,1729917280.000000,87413531286.268698,4673414713.016399,7605737150.211001,99692683149.496098,7813654,477503,1505029,9796186
2026-05-07,NYSE Arca (P),341062382.000000,635441339.000000,1035348760.000000,2011852481.000000,17659171003.473887,40281581260.236903,44688645969.373807,102629398233.084597,4589586,3751411,9029649,17370646
2026-05-07,NASDAQ (Q),642207407.000000,337966372.000000,2069213617.000000,3049387396.000000,37954540936.497499,25458204803.930514,165751680940.099800,229164426680.527813,9791175,2885877,17405567,30082619
2026-05-07,Members Exchange (U),82329532.000000,95499659.000000,229137685.000000,406966876.000000,4191848933.484699,4323446021.622799,10459873554.747500,18975168509.854998,908696,555278,1409865,2873839
2026-05-07,Investors Exchange (V),342541046.000000,171564613.000000,342896713.000000,857002372.000000,19417619532.659199,7554797154.714597,20427591309.923608,47400007997.297404,4105773,680286,3785112,8571171
2026-05-07,NASDAQ PSX (X),9192824.000000,5504380.000000,11101698.000000,25798902.000000,608610982.413800,588860158.200500,915637013.042700,2113108153.657000,115401,40114,159792,315307
2026-05-07,BYX Equities (Y),43701730.000000,32088149.000000,54590098.000000,130379977.000000,2101264237.754000,1557162748.930800,2933829201.598400,6592256188.283200,534178,183079,634063,1351320
2026-05-07,BZX Equities (Z),248694996.000000,197417771.000000,303820888.000000,749933655.000000,14718676717.392008,11965840535.003506,23722458675.132207,50406975927.527721,3783151,1480607,4214029,9477787
2026-05-06,NYSE American (A),7489444.000000,28393503.000000,7812055.000000,43695002.000000,417070399.407800,454312903.240600,643839745.494300,1515223048.142700,87245,94142,84727,266114
2026-05-06,NASDAQ Texas (B),17441670.000000,13041579.000000,22249566.000000,52732815.000000,1264028154.665800,735068776.782500,1891369642.810400,3890466574.258700,239039,83076,313050,635165
2026-05-06,NYSE National (C),23322092.000000,16341715.000000,23815156.000000,63478963.000000,1030802741.244700,679578237.789600,1101648783.426800,2812029762.461100,296600,88845,292204,677649
2026-05-06,FINRA / Nasdaq TRF Chicago (DB),19015912.851640,12105599.556800,39891389.341780,71012901.750220,1076347135.102828,649889112.024156,3972846406.802645,5699082653.929629,166092,61539,347444,575075
2026-05-06,FINRA / NYSE TRF (DN),152246157.682892,75777193.534292,230834606.195471,458857957.412655,7269598310.123062,3768242045.291293,13022764898.996301,24060605254.410656,1004059,339134,1454237,2797430
2026-05-06,FINRA / Nasdaq TRF Carteret (DQ),2848212390.295881,1823567463.489793,4076012618.009239,8747792471.794913,162513029057.253336,89972635519.228047,265890274563.512192,518375939139.993575,25913379,6969989,31620773,64504141
2026-05-06,24X National Exchange (G),2251624.000000,8811083.000000,9875674.000000,20938381.000000,78479362.489100,101345503.941000,197230475.810600,377055342.240700,12878,12763,26115,51756
2026-05-06,MIAX Pearl (H),28718594.000000,56549786.000000,96243077.000000,181511457.000000,1153267800.892500,1921812106.078900,2945206157.087003,6020286064.058403,292412,197073,498963,988448
2026-05-06,EDGA Equities (J),38778888.000000,29310671.000000,88446434.000000,156535993.000000,1917879674.052600,1556116955.656100,2595155434.945099,6069152064.653799,513918,171069,658587,1343574
2026-05-06,EDGX Equities (K),217907201.000000,227279230.000000,440484859.000000,885671290.000000,11192601475.695502,11107861099.097099,28406970769.263586,50707433344.056187,2499361,1451976,4176526,8127863
2026-05-06,LTSE (L),1088072.000000,318402.000000,1724517.000000,3130991.000000,56592674.935000,21551767.664900,65778272.084500,143922714.684400,12378,3614,19803,35795
2026-05-06,NYSE Texas (M),28526486.000000,14237423.000000,32433026.000000,75196935.000000,2446672931.915200,3028267520.879800,5572569003.978201,11047509456.773201,50213,15225,57380,122818
2026-05-06,NYSE (N),1572985500.000000,87192280.000000,162965107.000000,1823142887.000000,95223353471.114190,4456958766.446301,7740462045.049597,107420774282.610088,7848069,421728,1509276,9779073
2026-05-06,NYSE Arca (P),372227081.000000,642087419.000000,932338188.000000,1946652688.000000,19244938880.239594,42503745086.232299,48215893696.287513,109964577662.759406,4842249,3494747,9116679,17453675
2026-05-06,NASDAQ (Q),677701741.000000,320564137.000000,2068147911.000000,3066413789.000000,39967144890.482293,22508948430.594311,179495811684.558833,241971905005.635437,9724926,2509808,17367818,29602552
2026-05-06,Members Exchange (U),89128600.000000,91409513.000000,230582841.000000,411120954.000000,4663712477.868901,4173478755.951898,10644108222.475197,19481299456.295996,928134,480313,1421640,2830087
2026-05-06,Investors Exchange (V),348577236.000000,161037543.000000,333349301.000000,842964080.000000,19714220441.840599,7761493003.450098,21055374850.722111,48531088296.012808,4004853,623290,3659640,8287783
2026-05-06,NASDAQ PSX (X),8095922.000000,4687489.000000,10976856.000000,23760267.000000,578374185.780200,570765096.354100,1010765317.240000,2159904599.374300,105659,33296,149221,288176
2026-05-06,BYX Equities (Y),45343317.000000,32700794.000000,58303182.000000,136347293.000000,2174972248.128800,1543763502.725401,3028547552.262600,6747283303.116801,537726,181327,638291,1357344
2026-05-06,BZX Equities (Z),259390560.000000,183459037.000000,307319631.000000,750169228.000000,15432410126.488303,11329455087.794313,25151954725.375995,51913819939.658611,3766088,1257626,4145439,9169153
2026-05-05,NYSE American (A),6023320.000000,20715204.000000,6865545.000000,33604069.000000,309893025.289600,362144796.804100,467691312.407100,1139729134.500800,66080,74924,71499,212503
2026-05-05,NASDAQ Texas (B),13637319.000000,12024715.000000,20562279.000000,46224313.000000,1020741581.568100,639271387.948000,1579595181.020200,3239608150.536300,196658,79151,271140,546949
2026-05-05,NYSE National (C),18958025.000000,11843804.000000,20742804.000000,51544633.000000,832069821.317300,514407421.990200,1006787990.151400,2353265233.458900,252331,70240,259777,582348
2026-05-05,FINRA / Nasdaq TRF Chicago (DB),15756911.735560,9514751.539590,35621023.889350,60892687.164500,907442357.059228,512464414.586245,3556514647.411805,4976421419.057278,129591,49900,307678,487169
2026-05-05,FINRA / NYSE TRF (DN),131551941.365653,53877809.461369,221224447.838863,406654198.665885,5681563723.542909,2122237028.178644,10010667883.546842,17814468635.268395,799473,261738,1248097,2309308
2026-05-05,FINRA / Nasdaq TRF Carteret (DQ),2376237134.456106,1528336244.514934,3810096127.744494,7714669506.715534,129759051857.350799,73419858323.383116,238104026552.916483,441282936733.650398,22767751,6032855,29217496,58018102
2026-05-05,24X National Exchange (G),2460768.000000,7042730.000000,7421126.000000,16924624.000000,58873958.401700,86946502.553000,172006441.091800,317826902.046500,8552,9168,23851,41571
2026-05-05,MIAX Pearl (H),23442724.000000,50643047.000000,91357447.000000,165443218.000000,994576285.161000,1481255186.793600,2625756674.924999,5101588146.879599,236494,151570,450888,838952
2026-05-05,EDGA Equities (J),29840184.000000,20338440.000000,79904962.000000,130083586.000000,1445334311.693700,1135628506.266100,2171568432.578200,4752531250.538000,384278,124623,554977,1063878
2026-05-05,EDGX Equities (K),160380250.000000,166800497.000000,403551055.000000,730731802.000000,8190017033.223100,7966617110.924101,24081522231.837591,40238156375.984792,1807431,1116689,3647310,6571430
2026-05-05,LTSE (L),831128.000000,239694.000000,1121158.000000,2191980.000000,38995913.190000,12755318.175000,61029417.454400,112780648.819400,9905,2549,14356,26810
2026-05-05,NYSE Texas (M),15016036.000000,13699411.000000,24689107.000000,53404554.000000,1374623007.898000,2704875395.490000,5476262853.522004,9555761256.910004,35297,10588,47069,92954
2026-05-05,NYSE (N),1229876394.000000,66276186.000000,137230806.000000,1433383386.000000,73687883205.959201,3231017467.480001,6012322136.379698,82931222809.818900,6388788,309328,1199554,7897670
2026-05-05,NYSE Arca (P),280148622.000000,440114223.000000,898804632.000000,1619067477.000000,14324346517.202794,30214852305.148496,39700435382.865715,84239634205.217005,3631636,2670074,8129958,14431668
2026-05-05,NASDAQ (Q),521360689.000000,226831686.000000,1751532587.000000,2499724962.000000,31031586979.274696,16693640865.753399,144504485505.329427,192229713350.357522,7759039,1911547,14733793,24404379
2026-05-05,Members Exchange (U),67024257.000000,65375445.000000,218022069.000000,350421771.000000,3366196922.375500,3091013322.428101,10972569895.198900,17429780140.002501,677176,391548,1298982,2367706
2026-05-05,Investors Exchange (V),285415464.000000,123743876.000000,288253755.000000,697413095.000000,16376235011.541504,5913684041.701403,18133160677.925899,40423079731.168806,3441596,502779,3158668,7103043
2026-05-05,NASDAQ PSX (X),6096055.000000,3532329.000000,8067204.000000,17695588.000000,453501309.035100,391766511.918000,720530582.183100,1565798403.136200,82390,26739,114960,224089
2026-05-05,BYX Equities (Y),35548773.000000,24608643.000000,48170158.000000,108327574.000000,1837277350.945300,1209866070.118199,2693442628.547800,5740586049.611299,450424,145195,532158,1127777
2026-05-05,BZX Equities (Z),199979479.000000,132282809.000000,257574977.000000,589837265.000000,11966694180.649796,8365739556.726800,19529109591.869290,39861543329.245886,3002168,998839,3457689,7458696
2026-05-04,NYSE American (A),6211445.000000,23723622.000000,7223229.000000,37158296.000000,346682765.487600,426357567.752100,463109766.568800,1236150099.808500,69570,86172,69515,225257
2026-05-04,NASDAQ Texas (B),14408589.000000,13312089.000000,20384140.000000,48104818.000000,1108726275.380400,776253565.287100,1477479486.049800,3362459326.717300,223562,99173,287571,610306
2026-05-04,NYSE National (C),20157934.000000,15844916.000000,21976872.000000,57979722.000000,818935828.256300,685458193.733200,789683000.148200,2294077022.137700,245553,93322,236655,575530
2026-05-04,FINRA / Nasdaq TRF Chicago (DB),15303417.081160,10205831.775950,35267179.575740,60776428.432850,909914382.973387,577513027.890538,3316221142.890942,4803648553.754867,141712,56494,302653,500859
2026-05-04,FINRA / NYSE TRF (DN),119892418.567821,61921651.297532,235297593.354329,417111663.219682,5440039558.744526,2873808272.568545,9753018485.087947,18066866316.401018,883596,304472,1342380,2530448
2026-05-04,FINRA / Nasdaq TRF Carteret (DQ),2254673730.259973,1594682905.176984,3698143929.943111,7547500565.380068,122846814239.626482,78140545464.323632,207433349987.032232,408420709690.982346,23533041,6791449,29047142,59371632
2026-05-04,24X National Exchange (G),2277636.000000,11115713.000000,8719143.000000,22112492.000000,70853802.624400,128480434.617200,162252091.249700,361586328.491300,8699,12765,24159,45623
2026-05-04,MIAX Pearl (H),22052911.000000,65848453.000000,82000870.000000,169902234.000000,866588959.009200,2179367403.265000,2340708675.758999,5386665038.033199,228060,214704,433552,876316
2026-05-04,EDGA Equities (J),33815860.000000,25950409.000000,63107843.000000,122874112.000000,1496009431.401500,1675190229.036800,2094637092.114602,5265836752.552902,426296,174224,574907,1175427
2026-05-04,EDGX Equities (K),163661540.000000,198029304.000000,381465810.000000,743156654.000000,8499003710.632396,9110697515.783499,21186279507.190493,38795980733.606388,1918935,1257079,3607679,6783693
2026-05-04,LTSE (L),777054.000000,294014.000000,1590998.000000,2662066.000000,39242758.660000,23908366.159000,49338167.041500,112489291.860500,9274,3766,17830,30870
2026-05-04,NYSE Texas (M),38489650.000000,19256304.000000,28547607.000000,86293561.000000,2581149827.336700,2811742750.697000,5070674742.609202,10463567320.642902,36577,12074,48870,97521
2026-05-04,NYSE (N),1201349683.000000,85146273.000000,138895602.000000,1425391558.000000,71369755477.178204,4151212182.305701,5802444489.127499,81323412148.611404,6497615,389130,1216901,8103646
2026-05-04,NYSE Arca (P),279805440.000000,525920307.000000,830140866.000000,1635866613.000000,14055777789.065491,35053060065.763178,34578457648.335309,83687295503.163978,3656000,3130107,8121258,14907365
2026-05-04,NASDAQ (Q),530405784.000000,299378366.000000,1686304612.000000,2516088762.000000,31134462603.557794,22648678293.676813,128034887152.237056,181818028049.471663,8217497,2471179,14514385,25203061
2026-05-04,Members Exchange (U),70584175.000000,79389396.000000,190323296.000000,340296867.000000,3382522636.589800,3876954206.621697,8867319701.264600,16126796544.476097,701214,471399,1166749,2339362
2026-05-04,Investors Exchange (V),279054928.000000,141774307.000000,291236458.000000,712065693.000000,15187414091.981200,6334975691.164501,16203019793.906105,37725409577.051806,3407744,566496,3067220,7041460
2026-05-04,NASDAQ PSX (X),9747912.000000,4503383.000000,8456184.000000,22707479.000000,520144427.565200,539080237.417100,702940829.170000,1762165494.152300,89842,33267,119571,242680
